Source,Target,Type,Kind,Id,Label,timeset,Weight
@altissiax,@sergiano_93,Directed,Mention,4109,,<[2021-05-20T19:26:18.708Z]>,1
@altissiax,@sergiano_93,Directed,Retweet,4110,,<[2021-05-20T19:26:18.708Z]>,1
@saraa_rolla,@thisismaneskin,Directed,Mention,4111,,<[2021-05-20T19:26:18.737Z]>,1
@saraa_rolla,@stevievanzandt,Directed,Quote,4112,,<[2021-05-20T19:26:18.738Z]>,1
@saraa_rolla,@thisismaneskin,Directed,Retweet,4113,,<[2021-05-20T19:26:18.738Z]>,1
@dilettagiorget3,@slythegreen_,Directed,Mention,4114,,<[2021-05-20T19:26:18.785Z]>,1
@dilettagiorget3,@slythegreen_,Directed,Retweet,4115,,<[2021-05-20T19:26:18.785Z]>,1
@euroozdale,@aussievisionnet,Directed,Mention,4116,,<[2021-05-20T19:26:18.800Z]>,1
@euroozdale,@aussievisionnet,Directed,Retweet,4117,,<[2021-05-20T19:26:18.800Z]>,1
@shonachaan,@dadimakesmusic,Directed,Mention,4118,,<[2021-05-20T19:26:18.830Z]>,1
@shonachaan,@dadimakesmusic,Directed,Retweet,4119,,<[2021-05-20T19:26:18.830Z]>,1
@bearofthebears,@redlemonader,Directed,Mention,4120,,<[2021-05-20T19:26:19.094Z]>,1
@bearofthebears,@redlemonader,Directed,Retweet,4121,,<[2021-05-20T19:26:19.094Z]>,1
@adriananomaly,@senhitofficial,Directed,Mention,4122,,<[2021-05-20T19:26:19.151Z]>,1
@adriananomaly,@senhitofficial,Directed,Retweet,4123,,<[2021-05-20T19:26:19.151Z]>,1
@jume34267652,@waschbaer69,Directed,Mention,4124,,<[2021-05-20T19:26:19.256Z]>,1
@jume34267652,@waschbaer69,Directed,Retweet,4125,,<[2021-05-20T19:26:19.256Z]>,1
@7ehemel,@dadimakesmusic,Directed,Mention,4126,,<[2021-05-20T19:26:19.379Z]>,1
@7ehemel,@dadimakesmusic,Directed,Retweet,4127,,<[2021-05-20T19:26:19.379Z]>,1
@rosaliethmssn,@jaspervankuijk,Directed,Mention,4128,,<[2021-05-20T19:26:19.401Z]>,1
@rosaliethmssn,@jaspervankuijk,Directed,Retweet,4129,,<[2021-05-20T19:26:19.401Z]>,1
@andmyselfwithit,@221b_door,Directed,Mention,4130,,<[2021-05-20T19:26:19.436Z]>,1
@andmyselfwithit,@221b_door,Directed,Retweet,4131,,<[2021-05-20T19:26:19.436Z]>,1
@elenibabic,@eurovision,Directed,Quote,4132,,<[2021-05-20T19:26:19.479Z]>,1
@vandoometa,@cajodhibiskusa,Directed,Mention,4133,,<[2021-05-20T19:26:19.489Z]>,1
@vandoometa,@cajodhibiskusa,Directed,Retweet,4134,,<[2021-05-20T19:26:19.490Z]>,1
@inmaculadaglezc,@commonescgirl,Directed,Mention,4135,,<[2021-05-20T19:26:19.497Z]>,1
@inmaculadaglezc,@commonescgirl,Directed,Retweet,4136,,<[2021-05-20T19:26:19.497Z]>,1
@bohemiansock,@yennefair,Directed,Mention,4137,,<[2021-05-20T19:26:19.509Z]>,1
@bohemiansock,@yennefair,Directed,Retweet,4138,,<[2021-05-20T19:26:19.509Z]>,1
@seanylpa,@imshanereaction,Directed,Mention,4139,,<[2021-05-20T19:26:19.535Z]>,1
@seanylpa,@imshanereaction,Directed,Retweet,4140,,<[2021-05-20T19:26:19.536Z]>,1
@hotaru_tomoe78,@feidieg,Directed,Mention,4141,,<[2021-05-20T19:26:19.541Z]>,1
@hotaru_tomoe78,@feidieg,Directed,Retweet,4142,,<[2021-05-20T19:26:19.541Z]>,1
@mrs_booga,@commonescgirl,Directed,Mention,4143,,<[2021-05-20T19:26:19.542Z]>,1
@mrs_booga,@commonescgirl,Directed,Retweet,4144,,<[2021-05-20T19:26:19.542Z]>,1
@escmemes,@dadimakesmusic,Directed,Mention,4145,,<[2021-05-20T19:26:19.575Z]>,1
@escmemes,@dadimakesmusic,Directed,Retweet,4146,,<[2021-05-20T19:26:19.575Z]>,1
@erii11,@gagaxbts,Directed,Mention,4147,,<[2021-05-20T19:26:19.591Z]>,1
@erii11,@gagaxbts,Directed,Retweet,4148,,<[2021-05-20T19:26:19.591Z]>,1
@shinogekai_,@youtube,Directed,Mention,4149,,<[2021-05-20T19:26:19.603Z]>,1
@ka3a4ok777,@renyrenner,Directed,Mention,4150,,<[2021-05-20T19:26:19.626Z]>,1
@ka3a4ok777,@renyrenner,Directed,Retweet,4151,,<[2021-05-20T19:26:19.626Z]>,1
@safetynetdan,@fairyveryy,Directed,Mention,4152,,<[2021-05-20T19:26:19.634Z]>,1
@odbojno,@eurovision,Directed,Mention,4153,,<[2021-05-20T19:26:19.997Z]>,1
@cockaigne_,@ilcuoredilara,Directed,Mention,4154,,<[2021-05-20T19:26:20.023Z]>,1
@cockaigne_,@ilcuoredilara,Directed,Retweet,4155,,<[2021-05-20T19:26:20.023Z]>,1
@ariaange,@vseidetpopizde,Directed,Mention,4156,,<[2021-05-20T19:26:20.035Z]>,1
@ariaange,@vseidetpopizde,Directed,Retweet,4157,,<[2021-05-20T19:26:20.035Z]>,1
@vicfalis,@igrankabywhosee,Directed,Mention,4158,,<[2021-05-20T19:26:20.039Z]>,1
@vicfalis,@igrankabywhosee,Directed,Retweet,4159,,<[2021-05-20T19:26:20.039Z]>,1
@eurovisionoca,@scandipop,Directed,Mention,4160,,<[2021-05-20T19:26:20.041Z]>,1
@eurovisionoca,@scandipop,Directed,Retweet,4161,,<[2021-05-20T19:26:20.041Z]>,1
@youryato,@anutka_zdes,Directed,Mention,4162,,<[2021-05-20T19:26:20.130Z]>,1
@youryato,@anutka_zdes,Directed,Retweet,4163,,<[2021-05-20T19:26:20.130Z]>,1
@esclegs,@ilcuoredilara,Directed,Mention,4164,,<[2021-05-20T19:26:20.160Z]>,1
@esclegs,@ilcuoredilara,Directed,Retweet,4165,,<[2021-05-20T19:26:20.160Z]>,1
@wulfy7,@dadimakesmusic,Directed,Mention,4166,,<[2021-05-20T19:26:20.286Z]>,1
@wulfy7,@dadimakesmusic,Directed,Retweet,4167,,<[2021-05-20T19:26:20.286Z]>,1
@pluviofilaa,@metanoiaing,Directed,Mention,4168,,<[2021-05-20T19:26:20.388Z]>,1
@pluviofilaa,@escitanews,Directed,Quote,4169,,<[2021-05-20T19:26:20.388Z]>,1
@pluviofilaa,@metanoiaing,Directed,Retweet,4170,,<[2021-05-20T19:26:20.388Z]>,1
@peachy5c,@escitanews,Directed,Mention,4171,,<[2021-05-20T19:26:20.394Z]>,1
@peachy5c,@escitanews,Directed,Retweet,4172,,<[2021-05-20T19:26:20.394Z]>,1
@dickpluim,@morrisjim,Directed,Mention,4173,,<[2021-05-20T19:26:20.470Z]>,1
@dickpluim,@morrisjim,Directed,Retweet,4174,,<[2021-05-20T19:26:20.470Z]>,1
@telepathy99,@its_annadim,Directed,Mention,4175,,<[2021-05-20T19:26:20.546Z]>,1
@telepathy99,@its_annadim,Directed,Retweet,4176,,<[2021-05-20T19:26:20.546Z]>,1
@frankkrake,@songfestivalnl,Directed,Mention,4177,,<[2021-05-20T19:26:20.607Z]>,1
@frankkrake,@songfestivalnl,Directed,Retweet,4178,,<[2021-05-20T19:26:20.607Z]>,1
@heaveselena,@commonescgirl,Directed,Mention,4179,,<[2021-05-20T19:26:20.678Z]>,1
@heaveselena,@commonescgirl,Directed,Retweet,4180,,<[2021-05-20T19:26:20.678Z]>,1
@alexzr04,@abeelraiindo,Directed,Mention,4181,,<[2021-05-20T19:26:20.719Z]>,1
@alexzr04,@abeelraiindo,Directed,Retweet,4182,,<[2021-05-20T19:26:20.720Z]>,1
@charlieklleja,@eurovision_esp,Directed,Mention,4183,,<[2021-05-20T19:26:20.794Z]>,1
@charlieklleja,@eurovision_esp,Directed,Retweet,4184,,<[2021-05-20T19:26:20.794Z]>,1
@t4rdis,@eurovision,Directed,Quote,4185,,<[2021-05-20T19:26:20.804Z]>,1
@aariiieel,@ilcuoredilara,Directed,Mention,4186,,<[2021-05-20T19:26:20.824Z]>,1
@aariiieel,@ilcuoredilara,Directed,Retweet,4187,,<[2021-05-20T19:26:20.825Z]>,1
@yugoqueer,@farronatic,Directed,Mention,4188,,<[2021-05-20T19:26:20.833Z]>,1
@yugoqueer,@farronatic,Directed,Retweet,4189,,<[2021-05-20T19:26:20.833Z]>,1
@ladyorapma,@alber_ab_94,Directed,Mention,4190,,<[2021-05-20T19:26:21.025Z]>,1
@ladyorapma,@alber_ab_94,Directed,Retweet,4191,,<[2021-05-20T19:26:21.025Z]>,1
@jesuslenoo,@itsmalbert,Directed,Mention,4192,,<[2021-05-20T19:26:21.036Z]>,1
@jesuslenoo,@itsmalbert,Directed,Retweet,4193,,<[2021-05-20T19:26:21.037Z]>,1
@ughcalla,@commonescgirl,Directed,Mention,4194,,<[2021-05-20T19:26:21.149Z]>,1
@ughcalla,@commonescgirl,Directed,Retweet,4195,,<[2021-05-20T19:26:21.150Z]>,1
@esc_ted,@ilcuoredilara,Directed,Mention,4196,,<[2021-05-20T19:26:21.164Z]>,1
@esc_ted,@ilcuoredilara,Directed,Retweet,4197,,<[2021-05-20T19:26:21.164Z]>,1
@schlumpfkanone,@commonescgirl,Directed,Mention,4198,,<[2021-05-20T19:26:21.341Z]>,1
@schlumpfkanone,@commonescgirl,Directed,Retweet,4199,,<[2021-05-20T19:26:21.341Z]>,1
@np_overdam1981,@paintedblack,Directed,Mention,4200,,<[2021-05-20T19:26:21.358Z]>,1
@np_overdam1981,@paintedblack,Directed,Retweet,4201,,<[2021-05-20T19:26:21.358Z]>,1
@alexandraiclew,@ruzamada,Directed,Mention,4202,,<[2021-05-20T19:26:21.468Z]>,1
@alexandraiclew,@eurovision,Directed,Quote,4203,,<[2021-05-20T19:26:21.468Z]>,1
@alexandraiclew,@ruzamada,Directed,Retweet,4204,,<[2021-05-20T19:26:21.468Z]>,1
@ireneannta,@alber_ab_94,Directed,Mention,4205,,<[2021-05-20T19:26:21.489Z]>,1
@ireneannta,@alber_ab_94,Directed,Retweet,4206,,<[2021-05-20T19:26:21.490Z]>,1
@bleta_p,@jkdoingood,Directed,Mention,4207,,<[2021-05-20T19:26:21.513Z]>,1
@bleta_p,@jkdoingood,Directed,Retweet,4208,,<[2021-05-20T19:26:21.513Z]>,1
@lazarevjungkook,@hahahatrid,Directed,Mention,4209,,<[2021-05-20T19:26:21.582Z]>,1
@lazarevjungkook,@hahahatrid,Directed,Retweet,4210,,<[2021-05-20T19:26:21.583Z]>,1
@peristerara,@iefimerida,Directed,Mention,4211,,<[2021-05-20T19:26:21.607Z]>,1
@peristerara,@iefimerida,Directed,Retweet,4212,,<[2021-05-20T19:26:21.607Z]>,1
@itsmikapenniman,@beatriceratopa,Directed,Mention,4213,,<[2021-05-20T19:26:21.634Z]>,1
@itsmikapenniman,@beatriceratopa,Directed,Retweet,4214,,<[2021-05-20T19:26:21.634Z]>,1
@saradawaymeh,@lanamohdd,Directed,Quote,4215,,<[2021-05-20T19:26:21.742Z]>,1
@ianfleming77,@toridykes,Directed,Mention,4216,,<[2021-05-20T19:26:21.998Z]>,1
@ianfleming77,@toridykes,Directed,Retweet,4217,,<[2021-05-20T19:26:21.998Z]>,1
@markosstefanos,@eurovision,Directed,Mention,4218,,"<[2021-05-20T19:26:22.004Z, 2021-05-20T19:26:53.752Z]>",2
@markosstefanos,@eurovision,Directed,Retweet,4219,,"<[2021-05-20T19:26:22.004Z, 2021-05-20T19:26:53.752Z]>",2
@tranz_parency,@_tupcu_,Directed,Quote,4220,,<[2021-05-20T19:26:22.043Z]>,1
@therealarvs,@eurovision,Directed,Mention,4221,,"<[2021-05-20T19:26:22.044Z, 2021-05-20T19:26:37.421Z]>",2
@therealarvs,@eurovision,Directed,Retweet,4222,,"<[2021-05-20T19:26:22.045Z, 2021-05-20T19:26:37.421Z]>",2
@stelle_cadenti_,@itss_emaa_,Directed,Mention,4223,,<[2021-05-20T19:26:22.110Z]>,1
@stelle_cadenti_,@itss_emaa_,Directed,Retweet,4224,,<[2021-05-20T19:26:22.110Z]>,1
@yvesaur1,@kreidy_b,Directed,Mention,4225,,<[2021-05-20T19:26:22.111Z]>,1
@yvesaur1,@kreidy_b,Directed,Retweet,4226,,<[2021-05-20T19:26:22.111Z]>,1
@ulra01_,@natalia_who,Directed,Mention,4227,,<[2021-05-20T19:26:22.172Z]>,1
@ulra01_,@natalia_who,Directed,Retweet,4228,,<[2021-05-20T19:26:22.172Z]>,1
@alneyyy,@europatata,Directed,Mention,4229,,<[2021-05-20T19:26:22.179Z]>,1
@alneyyy,@europatata,Directed,Retweet,4230,,<[2021-05-20T19:26:22.179Z]>,1
@ritabites,@davidmurphydj,Directed,Mention,4231,,<[2021-05-20T19:26:22.306Z]>,1
@ritabites,@davidmurphydj,Directed,Retweet,4232,,<[2021-05-20T19:26:22.306Z]>,1
@jesuslom5,@itsmalbert,Directed,Mention,4233,,<[2021-05-20T19:26:22.326Z]>,1
@jesuslom5,@itsmalbert,Directed,Retweet,4234,,<[2021-05-20T19:26:22.326Z]>,1
@aoibheana,@scottygb,Directed,Quote,4235,,<[2021-05-20T19:26:22.343Z]>,1
@gostsgod,@twidade_iucks,Directed,Mention,4236,,<[2021-05-20T19:26:22.472Z]>,1
@gostsgod,@twidade_iucks,Directed,Retweet,4237,,<[2021-05-20T19:26:22.472Z]>,1
@_hughesman_,@commonescgirl,Directed,Mention,4238,,<[2021-05-20T19:26:22.501Z]>,1
@_hughesman_,@commonescgirl,Directed,Retweet,4239,,<[2021-05-20T19:26:22.501Z]>,1
@enemiest0lovers,@sparkleinmystep,Directed,Mention,4240,,<[2021-05-20T19:26:22.544Z]>,1
@enemiest0lovers,@sparkleinmystep,Directed,Retweet,4241,,<[2021-05-20T19:26:22.544Z]>,1
@mekkella,@planetjedward,Directed,Mention,4242,,<[2021-05-20T19:26:22.553Z]>,1
@mekkella,@planetjedward,Directed,Retweet,4243,,<[2021-05-20T19:26:22.553Z]>,1
@a6robin,@fairytalesc,Directed,Mention,4244,,<[2021-05-20T19:26:22.562Z]>,1
@a6robin,@fairytalesc,Directed,Retweet,4245,,<[2021-05-20T19:26:22.562Z]>,1
@grotebob,@janverhaas,Directed,Mention,4246,,<[2021-05-20T19:26:22.633Z]>,1
@grotebob,@janverhaas,Directed,Retweet,4247,,<[2021-05-20T19:26:22.634Z]>,1
@sad_madworld,@vika71rus,Directed,Mention,4248,,<[2021-05-20T19:26:22.656Z]>,1
@sad_madworld,@vika71rus,Directed,Retweet,4249,,<[2021-05-20T19:26:22.656Z]>,1
@wibbly_wobbly1,@olafurw,Directed,Mention,4250,,<[2021-05-20T19:26:22.795Z]>,1
@wibbly_wobbly1,@olafurw,Directed,Retweet,4251,,<[2021-05-20T19:26:22.795Z]>,1
@lincdivision,@ilcuoredilara,Directed,Mention,4252,,<[2021-05-20T19:26:23.071Z]>,1
@lincdivision,@ilcuoredilara,Directed,Retweet,4253,,<[2021-05-20T19:26:23.071Z]>,1
@danitzaland,@wiwibloggs,Directed,Mention,4254,,<[2021-05-20T19:26:23.114Z]>,1
@danitzaland,@wiwibloggs,Directed,Retweet,4255,,<[2021-05-20T19:26:23.114Z]>,1
@fosfataz,@ilcuoredilara,Directed,Mention,4256,,<[2021-05-20T19:26:23.175Z]>,1
@fosfataz,@ilcuoredilara,Directed,Retweet,4257,,<[2021-05-20T19:26:23.175Z]>,1
@_charlottee_99,@alv_ote,Directed,Mention,4258,,<[2021-05-20T19:26:23.199Z]>,1
@_charlottee_99,@alv_ote,Directed,Retweet,4259,,<[2021-05-20T19:26:23.200Z]>,1
@medicebu,@dadimakesmusic,Directed,Mention,4260,,<[2021-05-20T19:26:23.221Z]>,1
@medicebu,@dadimakesmusic,Directed,Retweet,4261,,<[2021-05-20T19:26:23.221Z]>,1
@joshjwoodhaus,@eurovision,Directed,Mention,4262,,<[2021-05-20T19:26:23.233Z]>,1
@liefde_is_wendy,@songfestivalnl,Directed,Mention,4263,,<[2021-05-20T19:26:23.234Z]>,1
@liefde_is_wendy,@songfestivalnl,Directed,Retweet,4264,,<[2021-05-20T19:26:23.234Z]>,1
@boutiquequirky,@bbceurovision,Directed,Mention,4265,,<[2021-05-20T19:26:23.242Z]>,1
@_1emerald_,@wiwibloggs,Directed,Quote,4266,,<[2021-05-20T19:26:23.243Z]>,1
@diogomarreiros3,@eurovision,Directed,Quote,4267,,<[2021-05-20T19:26:23.397Z]>,1
@suus606,@cherubinarock,Directed,Mention,4268,,<[2021-05-20T19:26:23.407Z]>,1
@suus606,@cherubinarock,Directed,Retweet,4269,,<[2021-05-20T19:26:23.408Z]>,1
@uefa24,@itsmalbert,Directed,Mention,4270,,<[2021-05-20T19:26:23.472Z]>,1
@uefa24,@itsmalbert,Directed,Retweet,4271,,<[2021-05-20T19:26:23.472Z]>,1
@dan57561992,@vjimmyv,Directed,Mention,4272,,<[2021-05-20T19:26:23.497Z]>,1
@nvplays,@dadimakesmusic,Directed,Mention,4273,,<[2021-05-20T19:26:23.575Z]>,1
@nvplays,@dadimakesmusic,Directed,Retweet,4274,,<[2021-05-20T19:26:23.575Z]>,1
@vanirfreja,@everyday_loser,Directed,Mention,4275,,<[2021-05-20T19:26:23.584Z]>,1
@vanirfreja,@everyday_loser,Directed,Retweet,4276,,<[2021-05-20T19:26:23.584Z]>,1
@totocov,@jaimelvannister,Directed,Quote,4277,,<[2021-05-20T19:26:23.832Z]>,1
@jijisgf,@ilovemydesire__,Directed,Mention,4278,,<[2021-05-20T19:26:23.931Z]>,1
@jijisgf,@ilovemydesire__,Directed,Retweet,4279,,<[2021-05-20T19:26:23.931Z]>,1
@adam_iom,@marymacofficial,Directed,Mention,4280,,<[2021-05-20T19:26:24.099Z]>,1
@adam_iom,@marymacofficial,Directed,Retweet,4281,,<[2021-05-20T19:26:24.099Z]>,1
@esmahsultan,@esclegs,Directed,Mention,4282,,<[2021-05-20T19:26:24.104Z]>,1
@esmahsultan,@esclegs,Directed,Retweet,4283,,<[2021-05-20T19:26:24.104Z]>,1
@mikedeesfromhul,@bbceurovision,Directed,Quote,4284,,<[2021-05-20T19:26:24.116Z]>,1
@buming0409,@twidade_iucks,Directed,Mention,4285,,"<[2021-05-20T19:26:24.165Z, 2021-05-20T19:26:33.717Z]>",2
@buming0409,@twidade_iucks,Directed,Retweet,4286,,"<[2021-05-20T19:26:24.165Z, 2021-05-20T19:26:33.717Z]>",2
@taby_chan,@euromovidas,Directed,Mention,4287,,<[2021-05-20T19:26:24.170Z]>,1
@taby_chan,@euromovidas,Directed,Retweet,4288,,<[2021-05-20T19:26:24.170Z]>,1
@beababic,@thateurosite,Directed,Mention,4289,,<[2021-05-20T19:26:24.267Z]>,1
@beababic,@thateurosite,Directed,Retweet,4290,,<[2021-05-20T19:26:24.268Z]>,1
@opolegend,@commonescgirl,Directed,Mention,4291,,<[2021-05-20T19:26:24.319Z]>,1
@opolegend,@commonescgirl,Directed,Retweet,4292,,<[2021-05-20T19:26:24.319Z]>,1
@ryuuneedscoffee,@lalachus3,Directed,Mention,4293,,<[2021-05-20T19:26:24.477Z]>,1
@ryuuneedscoffee,@lalachus3,Directed,Retweet,4294,,<[2021-05-20T19:26:24.477Z]>,1
@betweengoodand,@igrankabywhosee,Directed,Mention,4295,,<[2021-05-20T19:26:24.486Z]>,1
@betweengoodand,@igrankabywhosee,Directed,Retweet,4296,,<[2021-05-20T19:26:24.486Z]>,1
@dilettagiorget3,@lara66301146,Directed,Mention,4297,,<[2021-05-20T19:26:24.494Z]>,1
@dilettagiorget3,@lara66301146,Directed,Retweet,4298,,<[2021-05-20T19:26:24.495Z]>,1
@beliveinmiracle,@eurovision,Directed,Quote,4299,,<[2021-05-20T19:26:24.507Z]>,1
@ionpan7,@ian_omrf,Directed,Mention,4300,,<[2021-05-20T19:26:24.512Z]>,1
@ionpan7,@ian_omrf,Directed,Retweet,4301,,<[2021-05-20T19:26:24.512Z]>,1
@nick_kon777,@bbceurovision,Directed,Mention,4302,,<[2021-05-20T19:26:24.554Z]>,1
@nick_kon777,@bbceurovision,Directed,Retweet,4303,,<[2021-05-20T19:26:24.554Z]>,1
@sergiogomezf,@eurovision,Directed,Mention,4304,,"<[2021-05-20T19:26:24.621Z, 2021-05-20T19:28:21.207Z]>",2
@mostly_grumpy,@bbceurovision,Directed,Mention,4305,,<[2021-05-20T19:26:24.632Z]>,1
@biawithluv,@badbadnotdred,Directed,Mention,4306,,<[2021-05-20T19:26:24.633Z]>,1
@biawithluv,@badbadnotdred,Directed,Retweet,4307,,<[2021-05-20T19:26:24.634Z]>,1
@helenkilby1974,@eurovision,Directed,Mention,4308,,<[2021-05-20T19:26:24.661Z]>,2
@helenkilby1974,@eurovision,Directed,Retweet,4309,,<[2021-05-20T19:26:24.661Z]>,1
@hyi099,@hahahatrid,Directed,Mention,4310,,<[2021-05-20T19:26:24.742Z]>,1
@hyi099,@hahahatrid,Directed,Retweet,4311,,<[2021-05-20T19:26:24.742Z]>,1
@little7bear,@euromaidanpress,Directed,Mention,4312,,<[2021-05-20T19:26:24.747Z]>,1
@little7bear,@euromaidanpress,Directed,Retweet,4313,,<[2021-05-20T19:26:24.748Z]>,1
@captnwinghead,@commonescgirl,Directed,Mention,4314,,<[2021-05-20T19:26:24.754Z]>,1
@captnwinghead,@commonescgirl,Directed,Retweet,4315,,<[2021-05-20T19:26:24.754Z]>,1
@paulxl,@dri69,Directed,Quote,4316,,<[2021-05-20T19:26:24.802Z]>,1
@d4nielandersson,@myunicornisevil,Directed,Mention,4317,,<[2021-05-20T19:26:24.809Z]>,1
@d4nielandersson,@myunicornisevil,Directed,Retweet,4318,,<[2021-05-20T19:26:24.809Z]>,1
@bebehpeach,@scottygb,Directed,Mention,4319,,<[2021-05-20T19:26:24.814Z]>,1
@bebehpeach,@scottygb,Directed,Retweet,4320,,<[2021-05-20T19:26:24.814Z]>,1
@officialmoshawk,@paltimes2015,Directed,Quote,4321,,"<[2021-05-20T19:26:24.874Z, 2021-05-20T19:26:58.496Z]>",2
@nanami3mill6bun,@dadimakesmusic,Directed,Mention,4322,,<[2021-05-20T19:26:24.912Z]>,1
@nanami3mill6bun,@dadimakesmusic,Directed,Retweet,4323,,<[2021-05-20T19:26:24.912Z]>,1
@rubenubenben,@eurovision_esp,Directed,Mention,4324,,<[2021-05-20T19:26:25.090Z]>,1
@rubenubenben,@eurovision_esp,Directed,Retweet,4325,,<[2021-05-20T19:26:25.090Z]>,1
@mululizu,@thisismaneskin,Directed,Mention,4326,,<[2021-05-20T19:26:25.211Z]>,1
@mululizu,@stevievanzandt,Directed,Quote,4327,,<[2021-05-20T19:26:25.212Z]>,1
@mululizu,@thisismaneskin,Directed,Retweet,4328,,<[2021-05-20T19:26:25.212Z]>,1
@itsseppee,@ronvergouwen,Directed,Mention,4329,,<[2021-05-20T19:26:25.352Z]>,1
@itsseppee,@ronvergouwen,Directed,Retweet,4330,,<[2021-05-20T19:26:25.353Z]>,1
@radioila,@writerinthedavk,Directed,Mention,4331,,<[2021-05-20T19:26:25.389Z]>,1
@radioila,@writerinthedavk,Directed,Retweet,4332,,<[2021-05-20T19:26:25.389Z]>,1
@floweravenue_,@commonescgirl,Directed,Mention,4333,,<[2021-05-20T19:26:25.582Z]>,1
@floweravenue_,@commonescgirl,Directed,Retweet,4334,,<[2021-05-20T19:26:25.583Z]>,1
@oswaldmila,@escdeananthony,Directed,Mention,4335,,<[2021-05-20T19:26:25.584Z]>,1
@oswaldmila,@escdeananthony,Directed,Retweet,4336,,<[2021-05-20T19:26:25.584Z]>,1
@hiddeheikoop,@dietukkerfries,Directed,Mention,4337,,"<[2021-05-20T19:26:25.642Z, 2021-05-20T19:26:56.001Z]>",2
@hiddeheikoop,@dietukkerfries,Directed,Retweet,4338,,"<[2021-05-20T19:26:25.642Z, 2021-05-20T19:26:56.001Z]>",2
@_peacewillwin_x,@thisismaneskin,Directed,Mention,4339,,<[2021-05-20T19:26:25.663Z]>,1
@_peacewillwin_x,@stevievanzandt,Directed,Quote,4340,,<[2021-05-20T19:26:25.664Z]>,1
@_peacewillwin_x,@thisismaneskin,Directed,Retweet,4341,,<[2021-05-20T19:26:25.664Z]>,1
@wrxmanpaul,@bbceurovision,Directed,Mention,4342,,<[2021-05-20T19:26:25.680Z]>,1
@sissyb21_,@humo_ristas,Directed,Mention,4343,,<[2021-05-20T19:26:25.700Z]>,1
@sissyb21_,@humo_ristas,Directed,Retweet,4344,,<[2021-05-20T19:26:25.700Z]>,1
@melissalpaca,@disasterxqueenx,Directed,Mention,4345,,<[2021-05-20T19:26:25.873Z]>,1
@melissalpaca,@blindchannelfin,Directed,Mention,4346,,<[2021-05-20T19:26:25.873Z]>,1
@melissalpaca,@disasterxqueenx,Directed,Retweet,4347,,<[2021-05-20T19:26:25.874Z]>,1
@catbugcos_98,@bbceurovision,Directed,Mention,4348,,<[2021-05-20T19:26:25.951Z]>,1
@catbugcos_98,@bbceurovision,Directed,Retweet,4349,,<[2021-05-20T19:26:25.952Z]>,1
@inamaskova,@destalentada,Directed,Mention,4350,,<[2021-05-20T19:26:25.973Z]>,1
@inamaskova,@destalentada,Directed,Retweet,4351,,<[2021-05-20T19:26:25.973Z]>,1
@esthierre,@everyday_loser,Directed,Mention,4352,,<[2021-05-20T19:26:26.053Z]>,1
@esthierre,@everyday_loser,Directed,Retweet,4353,,<[2021-05-20T19:26:26.053Z]>,1
@uglypimplybitch,@lonchadequeso,Directed,Mention,4354,,<[2021-05-20T19:26:26.167Z]>,1
@uglypimplybitch,@lonchadequeso,Directed,Retweet,4355,,<[2021-05-20T19:26:26.167Z]>,1
@targaryenkurdu,@guldengure,Directed,Quote,4356,,<[2021-05-20T19:26:26.200Z]>,1
@itssmoiesmalmer,@kyriakotsin,Directed,Mention,4357,,<[2021-05-20T19:26:26.282Z]>,1
@itssmoiesmalmer,@kyriakotsin,Directed,Retweet,4358,,<[2021-05-20T19:26:26.282Z]>,1
@caffeine748,@bbceurovision,Directed,Mention,4359,,<[2021-05-20T19:26:26.286Z]>,1
@dancom5000,@rte,Directed,Mention,4360,,<[2021-05-20T19:26:26.320Z]>,1
@liviaxbruno,@badbadnotdred,Directed,Quote,4361,,<[2021-05-20T19:26:26.342Z]>,1
@abelogarden_,@taniatheod,Directed,Mention,4362,,<[2021-05-20T19:26:26.508Z]>,1
@abelogarden_,@taniatheod,Directed,Retweet,4363,,<[2021-05-20T19:26:26.508Z]>,1
@bougatsoula95,@taniatheod,Directed,Mention,4364,,<[2021-05-20T19:26:26.707Z]>,1
@bougatsoula95,@taniatheod,Directed,Retweet,4365,,<[2021-05-20T19:26:26.708Z]>,1
@alexzr04,@alexisromloz,Directed,Mention,4366,,<[2021-05-20T19:26:26.709Z]>,1
@alexzr04,@alexisromloz,Directed,Retweet,4367,,<[2021-05-20T19:26:26.710Z]>,1
@pegavidemon,@kvirkinja,Directed,Mention,4368,,<[2021-05-20T19:26:26.710Z]>,1
@pegavidemon,@kvirkinja,Directed,Retweet,4369,,<[2021-05-20T19:26:26.710Z]>,1
@bbyomoon,@ilcuoredilara,Directed,Mention,4370,,<[2021-05-20T19:26:26.712Z]>,1
@bbyomoon,@ilcuoredilara,Directed,Retweet,4371,,<[2021-05-20T19:26:26.712Z]>,1
@hellin28484396,@escclap,Directed,Mention,4372,,<[2021-05-20T19:26:26.714Z]>,1
@hellin28484396,@escclap,Directed,Retweet,4373,,<[2021-05-20T19:26:26.714Z]>,1
@park_soomin5,@besstweett,Directed,Mention,4374,,<[2021-05-20T19:26:26.715Z]>,1
@park_soomin5,@besstweett,Directed,Retweet,4375,,<[2021-05-20T19:26:26.715Z]>,1
@escmemes,@sonolaferaz,Directed,Mention,4376,,<[2021-05-20T19:26:26.716Z]>,1
